0.003385 ,0.003944 ,-0.000156 ,0.294090 ,0.618449 ,0.023387 ,0.574252 ,0.630795 ,-0.024503 ,-0.189188 ,1.040774 ,-0.000185 ,1.390924 ,0.410456 ,-0.025691 ,-5.357382 ,-1.016307 ,0.124035 ,-1.859989 ,-9.867522 ,0.245588 ,18.341192 ,7.833705 ,-0.208518 ,28.340540 ,-9.686480 ,-0.453663 ,9.666809 ,-31.798244 ,0.606439 ,0.030137 
0.003382 ,0.003950 ,-0.000156 ,0.291026 ,0.647769 ,0.026063 ,0.568562 ,0.650157 ,-0.023910 ,-0.206374 ,1.043954 ,-0.000185 ,1.390729 ,0.425645 ,-0.025368 ,-5.356277 ,-1.023407 ,0.124039 ,-1.854821 ,-9.868637 ,0.245401 ,18.339632 ,7.837148 ,-0.208485 ,28.341541 ,-9.683491 ,-0.453747 ,9.669891 ,-31.797979 ,0.605521 ,0.030137 
0.003380 ,0.003957 ,-0.000156 ,0.287961 ,0.677088 ,0.028739 ,0.562873 ,0.669519 ,-0.023316 ,-0.223560 ,1.047134 ,-0.000185 ,1.390535 ,0.440834 ,-0.025045 ,-5.355173 ,-1.030507 ,0.124044 ,-1.849653 ,-9.869751 ,0.245214 ,18.338074 ,7.840590 ,-0.208452 ,28.342543 ,-9.680503 ,-0.453832 ,9.672975 ,-31.797714 ,0.604602 ,0.030137 
0.003377 ,0.003964 ,-0.000156 ,0.284897 ,0.706408 ,0.031415 ,0.557183 ,0.688881 ,-0.022722 ,-0.240746 ,1.050313 ,-0.000184 ,1.390340 ,0.456024 ,-0.024722 ,-5.354069 ,-1.037606 ,0.124049 ,-1.844486 ,-9.870866 ,0.245028 ,18.336514 ,7.844032 ,-0.208419 ,28.343544 ,-9.677514 ,-0.453917 ,9.676057 ,-31.797449 ,0.603683 ,0.030137 
0.003375 ,0.003970 ,-0.000156 ,0.281833 ,0.735728 ,0.034091 ,0.551493 ,0.708242 ,-0.022129 ,-0.257932 ,1.053493 ,-0.000184 ,1.390146 ,0.471213 ,-0.024399 ,-5.352964 ,-1.044706 ,0.124054 ,-1.839318 ,-9.871980 ,0.244841 ,18.334955 ,7.847475 ,-0.208386 ,28.344545 ,-9.674526 ,-0.454001 ,9.679140 ,-31.797184 ,0.602765 ,0.030137 
0.003373 ,0.003977 ,-0.000156 ,0.278769 ,0.765047 ,0.036768 ,0.545803 ,0.727604 ,-0.021535 ,-0.275118 ,1.056673 ,-0.000184 ,1.389951 ,0.486403 ,-0.024076 ,-5.351860 ,-1.051805 ,0.124059 ,-1.834150 ,-9.873095 ,0.244654 ,18.333395 ,7.850917 ,-0.208353 ,28.345547 ,-9.671537 ,-0.454086 ,9.682222 ,-31.796919 ,0.601846 ,0.030137 
0.003370 ,0.003984 ,-0.000156 ,0.275704 ,0.794367 ,0.039444 ,0.540114 ,0.746966 ,-0.020942 ,-0.292304 ,1.059853 ,-0.000183 ,1.389757 ,0.501592 ,-0.023753 ,-5.350756 ,-1.058905 ,0.124063 ,-1.828983 ,-9.874208 ,0.244468 ,18.331837 ,7.854359 ,-0.208320 ,28.346548 ,-9.668550 ,-0.454171 ,9.685306 ,-31.796654 ,0.600928 ,0.030137 
0.003368 ,0.003991 ,-0.000156 ,0.272640 ,0.823687 ,0.042120 ,0.534424 ,0.766328 ,-0.020348 ,-0.309491 ,1.063033 ,-0.000183 ,1.389562 ,0.516781 ,-0.023430 ,-5.349651 ,-1.066005 ,0.124068 ,-1.823815 ,-9.875323 ,0.244281 ,18.330276 ,7.857801 ,-0.208287 ,28.347549 ,-9.665561 ,-0.454255 ,9.688388 ,-31.796389 ,0.600009 ,0.030137 
0.003365 ,0.003997 ,-0.000156 ,0.269576 ,0.853006 ,0.044796 ,0.528734 ,0.785689 ,-0.019754 ,-0.326677 ,1.066213 ,-0.000183 ,1.389368 ,0.531971 ,-0.023107 ,-5.348547 ,-1.073104 ,0.124073 ,-1.818648 ,-9.876437 ,0.244095 ,18.328718 ,7.861244 ,-0.208254 ,28.348551 ,-9.662573 ,-0.454340 ,9.691471 ,-31.796124 ,0.599090 ,0.032877 
0.003363 ,0.004004 ,-0.000156 ,0.266511 ,0.882326 ,0.047472 ,0.523045 ,0.805051 ,-0.019161 ,-0.343863 ,1.069393 ,-0.000182 ,1.389173 ,0.547160 ,-0.022784 ,-5.347443 ,-1.080204 ,0.124078 ,-1.813480 ,-9.877552 ,0.243908 ,18.327158 ,7.864686 ,-0.208221 ,28.349552 ,-9.659584 ,-0.454425 ,9.694553 ,-31.795858 ,0.598172 ,0.032877 
